Customer_ID,Age_group,Gender,Loyality_Status
CU05338,36-45,Male,Bronze
CU05339,36-45,Female,Silver
CU05340,26-35,Male,Non-Member
CU05341,60+,Female,Silver
CU05342,60+,Male,Non-Member
CU05343,60+,Male,Silver
CU05344,18-25,Female,Gold
CU05345,46-60,Male,Non-Member
CU05346,18-25,Male,Gold
CU05347,26-35,Male,Silver
CU05348,18-25,Female,Non-Member
CU05349,18-25,Male,Silver
CU05350,46-60,Female,Silver
CU05351,36-45,Female,Gold
CU05352,46-60,Female,Gold
CU05353,18-25,Female,Gold
CU05354,60+,Male,Gold
CU05355,26-35,Female,Gold
CU05356,36-45,Female,Silver
CU05357,60+,Male,Silver
CU05358,18-25,Male,Bronze
CU05359,26-35,Male,Non-Member
CU05360,60+,Female,Non-Member
CU05361,18-25,Male,Non-Member
CU05362,46-60,Female,Non-Member
CU05363,46-60,Male,Non-Member
CU05364,36-45,Male,Gold
CU05365,36-45,Male,Non-Member
CU05366,60+,Male,Silver
CU05367,36-45,Male,Bronze
CU05368,36-45,Male,Gold
CU05369,36-45,Female,Gold
CU05370,36-45,Female,Silver
CU05371,46-60,Female,Bronze
CU05372,36-45,Male,Silver
CU05373,46-60,Male,Silver
CU05374,36-45,Female,Gold
CU05375,18-25,Female,Silver
CU05376,36-45,Female,Bronze
CU05377,46-60,Female,Bronze
CU05378,18-25,Female,Non-Member
CU05379,36-45,Male,Non-Member
CU05380,26-35,Male,Bronze
CU05381,46-60,Female,Gold
CU05382,36-45,Female,Non-Member
CU05383,46-60,Female,Gold
CU05384,46-60,Female,Gold
CU05385,26-35,Female,Non-Member
CU05386,46-60,Female,Gold
CU05387,46-60,Female,Silver
CU05388,60+,Male,Bronze
CU05389,60+,Female,Bronze
CU05390,18-25,Female,Silver
CU05391,60+,Female,Silver
CU05392,46-60,Male,Silver
CU05393,46-60,Female,Gold
CU05394,60+,Male,Bronze
CU05395,26-35,Female,Silver
CU05396,36-45,Male,Gold
CU05397,18-25,Female,Non-Member
CU05398,46-60,Male,Gold
CU05399,36-45,Male,Bronze
CU05400,36-45,Female,Gold
CU05401,60+,Male,Non-Member
CU05402,18-25,Male,Gold
CU05403,36-45,Female,Non-Member
CU05404,36-45,Male,Silver
CU05405,26-35,Female,Bronze
CU05406,26-35,Female,Bronze
CU05407,26-35,Male,Gold
CU05408,36-45,Male,Silver
CU05409,36-45,Female,Bronze
CU05410,46-60,Male,Gold
CU05411,26-35,Female,Non-Member
CU05412,60+,Female,Silver
CU05413,18-25,Male,Bronze
CU05414,18-25,Female,Silver
CU05415,18-25,Male,Non-Member
CU05416,26-35,Female,Bronze
CU05417,46-60,Female,Silver
CU05418,18-25,Female,Silver
CU05419,26-35,Male,Gold
CU05420,46-60,Female,Non-Member
CU05421,60+,Female,Bronze
CU05422,18-25,Male,Gold
CU05423,46-60,Female,Non-Member
CU05424,36-45,Female,Bronze
CU05425,46-60,Male,Non-Member
CU05426,60+,Female,Non-Member
CU05427,60+,Female,Gold
CU05428,36-45,Female,Bronze
CU05429,26-35,Male,Bronze
CU05430,36-45,Male,Non-Member
CU05431,26-35,Female,Silver
CU05432,36-45,Female,Non-Member
CU05433,60+,Female,Silver
CU05434,46-60,Female,Gold
CU05435,36-45,Female,Gold
CU05436,18-25,Female,Non-Member
CU05437,46-60,Male,Silver
CU05438,46-60,Female,Gold
CU05439,18-25,Female,Silver
CU05440,36-45,Female,Silver
CU05441,18-25,Female,Bronze
CU05442,46-60,Female,Bronze
CU05443,60+,Male,Gold
CU05444,46-60,Female,Gold
CU05445,36-45,Male,Bronze
CU05446,46-60,Male,Silver
CU05447,26-35,Female,Non-Member
CU05448,36-45,Male,Bronze
CU05449,46-60,Female,Gold
CU05450,36-45,Male,Bronze
CU05451,46-60,Male,Gold
CU05452,60+,Male,Silver
CU05453,36-45,Male,Non-Member
CU05454,36-45,Female,Bronze
CU05455,60+,Female,Silver
CU05456,18-25,Female,Bronze
CU05457,60+,Male,Bronze
CU05458,36-45,Male,Gold
CU05459,26-35,Female,Non-Member
CU05460,36-45,Female,Silver
CU05461,18-25,Female,Silver
CU05462,46-60,Female,Gold
CU05463,36-45,Female,Non-Member
CU05464,60+,Female,Bronze
CU05465,26-35,Male,Gold
CU05466,26-35,Female,Non-Member
CU05467,26-35,Male,Gold
CU05468,60+,Female,Silver
CU05469,36-45,Female,Bronze
CU05470,46-60,Female,Silver
CU05471,46-60,Female,Gold
CU05472,36-45,Male,Non-Member
CU05473,60+,Male,Bronze
CU05474,36-45,Male,Bronze
CU05475,60+,Male,Gold
CU05476,60+,Male,Non-Member
CU05477,46-60,Female,Non-Member
CU05478,36-45,Female,Gold
CU05479,26-35,Female,Bronze
CU05480,26-35,Male,Non-Member
CU05481,18-25,Male,Gold
CU05482,26-35,Male,Bronze
CU05483,36-45,Female,Silver
CU05484,26-35,Male,Non-Member
CU05485,18-25,Male,Non-Member
CU05486,46-60,Female,Non-Member
CU05487,46-60,Female,Bronze
CU05488,60+,Female,Silver
CU05489,18-25,Female,Silver
CU05490,46-60,Female,Gold
CU05491,36-45,Male,Non-Member
CU05492,36-45,Female,Non-Member
CU05493,26-35,Male,Bronze
CU05494,18-25,Female,Non-Member
CU05495,46-60,Female,Bronze
CU05496,36-45,Male,Silver
CU05497,26-35,Female,Bronze
CU05498,60+,Male,Bronze
CU05499,36-45,Female,Non-Member
CU05500,46-60,Female,Gold
CU05501,46-60,Female,Gold
CU05502,60+,Male,Silver
CU05503,26-35,Male,Non-Member
CU05504,18-25,Male,Non-Member
CU05505,26-35,Male,Bronze
CU05506,36-45,Male,Bronze
CU05507,36-45,Male,Gold
CU05508,26-35,Male,Gold
CU05509,26-35,Female,Silver
CU05510,46-60,Male,Gold
CU05511,18-25,Female,Gold
CU05512,60+,Male,Non-Member
CU05513,60+,Male,Silver
CU05514,18-25,Female,Silver
CU05515,36-45,Female,Non-Member
CU05516,36-45,Male,Gold
CU05517,60+,Female,Bronze
CU05518,60+,Female,Gold
CU05519,18-25,Male,Gold
CU05520,60+,Male,Bronze
CU05521,36-45,Male,Silver
CU05522,36-45,Male,Gold
CU05523,36-45,Female,Non-Member
CU05524,60+,Male,Silver
CU05525,18-25,Female,Silver
CU05526,26-35,Female,Non-Member
CU05527,26-35,Male,Bronze
CU05528,26-35,Female,Bronze
CU05529,46-60,Male,Silver
CU05530,60+,Female,Silver
CU05531,46-60,Male,Bronze
CU05532,36-45,Male,Gold
CU05533,46-60,Female,Non-Member
CU05534,36-45,Female,Silver
CU05535,36-45,Female,Silver
CU05536,18-25,Female,Bronze
CU05537,60+,Male,Silver
CU05538,46-60,Male,Bronze
CU05539,46-60,Female,Gold
CU05540,18-25,Female,Bronze
CU05541,60+,Male,Gold
CU05542,46-60,Female,Silver
CU05543,26-35,Male,Silver
CU05544,26-35,Male,Silver
CU05545,36-45,Female,Non-Member
CU05546,46-60,Male,Silver
CU05547,60+,Male,Non-Member
CU05548,60+,Male,Non-Member
CU05549,46-60,Male,Gold
CU05550,18-25,Female,Silver
CU05551,18-25,Female,Gold
CU05552,60+,Female,Gold
CU05553,46-60,Male,Non-Member
CU05554,36-45,Male,Bronze
CU05555,18-25,Male,Non-Member
CU05556,46-60,Male,Non-Member
CU05557,26-35,Female,Silver
CU05558,46-60,Male,Silver
CU05559,18-25,Female,Non-Member
CU05560,60+,Female,Silver
CU05561,26-35,Male,Non-Member
CU05562,60+,Male,Non-Member
CU05563,60+,Female,Non-Member
CU05564,26-35,Male,Gold
CU05565,26-35,Female,Silver
CU05566,18-25,Female,Bronze
CU05567,36-45,Female,Gold
CU05568,26-35,Male,Bronze
CU05569,46-60,Male,Non-Member
CU05570,60+,Male,Silver
CU05571,18-25,Female,Gold
CU05572,36-45,Female,Silver
CU05573,18-25,Male,Non-Member
CU05574,46-60,Female,Silver
CU05575,18-25,Male,Gold
CU05576,18-25,Male,Non-Member
CU05577,46-60,Male,Non-Member
CU05578,26-35,Male,Non-Member
CU05579,60+,Male,Bronze
CU05580,18-25,Female,Gold
CU05581,60+,Male,Silver
CU05582,36-45,Male,Silver
CU05583,60+,Male,Silver
CU05584,18-25,Male,Bronze
CU05585,18-25,Male,Non-Member
CU05586,26-35,Female,Silver
CU05587,18-25,Male,Non-Member
CU05588,36-45,Male,Bronze
CU05589,36-45,Male,Non-Member
CU05590,46-60,Female,Gold
CU05591,60+,Male,Non-Member
CU05592,60+,Male,Silver
CU05593,46-60,Male,Gold
CU05594,46-60,Female,Gold
CU05595,18-25,Female,Gold
CU05596,26-35,Female,Silver
CU05597,26-35,Female,Gold
CU05598,18-25,Male,Gold
CU05599,26-35,Male,Bronze
CU05600,26-35,Male,Bronze
CU05601,60+,Female,Bronze
CU05602,36-45,Female,Non-Member
CU05603,26-35,Male,Silver
CU05604,36-45,Male,Non-Member
CU05605,18-25,Male,Non-Member
CU05606,18-25,Male,Non-Member
CU05607,60+,Male,Silver
CU05608,36-45,Female,Bronze
CU05609,36-45,Female,Bronze
CU05610,36-45,Female,Silver
CU05611,18-25,Female,Silver
CU05612,46-60,Female,Bronze
CU05613,46-60,Male,Gold
CU05614,26-35,Male,Silver
CU05615,60+,Female,Silver
CU05616,60+,Female,Bronze
CU05617,26-35,Female,Bronze
CU05618,18-25,Female,Silver
CU05619,26-35,Male,Bronze
CU05620,18-25,Female,Non-Member
CU05621,60+,Male,Non-Member
CU05622,60+,Female,Gold
CU05623,26-35,Female,Gold
CU05624,36-45,Female,Silver
CU05625,60+,Female,Non-Member
CU05626,18-25,Male,Non-Member
CU05627,60+,Male,Bronze
CU05628,26-35,Female,Gold
CU05629,60+,Male,Silver
CU05630,46-60,Male,Non-Member
CU05631,46-60,Female,Bronze
CU05632,18-25,Female,Gold
CU05633,26-35,Male,Silver
CU05634,36-45,Female,Non-Member
CU05635,18-25,Female,Gold
CU05636,18-25,Female,Non-Member
CU05637,26-35,Female,Non-Member
CU05638,60+,Female,Silver
CU05639,60+,Male,Bronze
CU05640,46-60,Male,Non-Member
CU05641,60+,Male,Non-Member
CU05642,36-45,Male,Gold
CU05643,60+,Female,Silver
CU05644,26-35,Male,Non-Member
CU05645,36-45,Female,Bronze
CU05646,36-45,Male,Gold
CU05647,36-45,Male,Silver
CU05648,60+,Female,Gold
CU05649,18-25,Male,Non-Member
CU05650,18-25,Male,Non-Member
CU05651,36-45,Female,Silver
CU05652,46-60,Female,Bronze
CU05653,36-45,Male,Non-Member
CU05654,60+,Female,Bronze
CU05655,26-35,Female,Gold
CU05656,26-35,Male,Non-Member
CU05657,60+,Male,Non-Member
CU05658,18-25,Female,Bronze
CU05659,46-60,Female,Bronze
CU05660,26-35,Female,Silver
CU05661,36-45,Male,Gold
CU05662,60+,Male,Non-Member
CU05663,46-60,Male,Non-Member
CU05664,60+,Female,Non-Member
CU05665,60+,Male,Bronze
CU05666,18-25,Male,Non-Member
CU05667,26-35,Male,Gold
CU05668,26-35,Male,Bronze
CU05669,36-45,Female,Gold
CU05670,26-35,Female,Bronze
CU05671,26-35,Male,Bronze
CU05672,60+,Female,Non-Member
CU05673,60+,Female,Non-Member
CU05674,46-60,Male,Bronze
CU05675,26-35,Male,Bronze
CU05676,36-45,Male,Bronze
CU05677,60+,Female,Gold
CU05678,60+,Female,Gold
CU05679,26-35,Male,Bronze
CU05680,26-35,Male,Gold
CU05681,46-60,Female,Silver
CU05682,36-45,Male,Gold
CU05683,60+,Female,Non-Member
CU05684,60+,Female,Bronze
CU05685,18-25,Male,Bronze
CU05686,46-60,Female,Gold
CU05687,46-60,Female,Non-Member
CU05688,36-45,Female,Gold
CU05689,18-25,Male,Non-Member
CU05690,36-45,Male,Bronze
CU05691,18-25,Male,Silver
CU05692,46-60,Male,Non-Member
CU05693,26-35,Female,Silver
CU05694,60+,Male,Gold
CU05695,26-35,Male,Non-Member
CU05696,36-45,Male,Non-Member
CU05697,26-35,Female,Gold
CU05698,46-60,Female,Non-Member
CU05699,60+,Male,Non-Member
CU05700,46-60,Female,Silver
CU05701,60+,Female,Silver
CU05702,46-60,Male,Silver
CU05703,18-25,Male,Gold
CU05704,46-60,Female,Gold
CU05705,60+,Female,Silver
CU05706,36-45,Female,Bronze
CU05707,26-35,Female,Gold
CU05708,18-25,Male,Silver
CU05709,18-25,Female,Gold
CU05710,18-25,Male,Bronze
CU05711,26-35,Male,Gold
CU05712,18-25,Male,Silver
CU05713,26-35,Female,Silver
CU05714,18-25,Female,Bronze
CU05715,26-35,Male,Non-Member
CU05716,60+,Female,Non-Member
CU05717,18-25,Female,Non-Member
CU05718,46-60,Male,Bronze
CU05719,60+,Male,Gold
CU05720,60+,Female,Bronze
CU05721,60+,Female,Non-Member
CU05722,18-25,Female,Non-Member
CU05723,18-25,Female,Gold
CU05724,36-45,Female,Bronze
CU05725,36-45,Female,Bronze
CU05726,60+,Male,Silver
CU05727,26-35,Female,Bronze
CU05728,18-25,Female,Bronze
CU05729,18-25,Male,Silver
CU05730,60+,Male,Non-Member
CU05731,18-25,Male,Non-Member
CU05732,36-45,Male,Silver
CU05733,26-35,Male,Silver
CU05734,18-25,Male,Non-Member
CU05735,46-60,Male,Gold
CU05736,26-35,Male,Silver
CU05737,36-45,Male,Gold
CU05738,46-60,Female,Gold
CU05739,26-35,Female,Non-Member
CU05740,18-25,Male,Bronze
CU05741,36-45,Male,Non-Member
CU05742,18-25,Male,Gold
CU05743,46-60,Male,Gold
CU05744,36-45,Male,Gold
CU05745,18-25,Female,Bronze
CU05746,46-60,Male,Bronze
CU05747,46-60,Male,Bronze
CU05748,46-60,Male,Gold
CU05749,46-60,Female,Silver
CU05750,60+,Male,Bronze
CU05751,36-45,Female,Gold
CU05752,36-45,Female,Non-Member
CU05753,26-35,Female,Non-Member
CU05754,18-25,Female,Gold
CU05755,60+,Male,Gold
CU05756,60+,Male,Bronze
CU05757,26-35,Male,Gold
CU05758,60+,Male,Bronze
CU05759,18-25,Male,Gold
CU05760,18-25,Male,Bronze
CU05761,36-45,Male,Non-Member
CU05762,46-60,Female,Bronze
CU05763,60+,Male,Silver
CU05764,26-35,Male,Bronze
CU05765,36-45,Male,Gold
CU05766,60+,Female,Bronze
CU05767,46-60,Male,Gold
CU05768,18-25,Female,Silver
CU05769,36-45,Male,Silver
CU05770,46-60,Female,Non-Member
CU05771,60+,Female,Bronze
CU05772,46-60,Male,Non-Member
CU05773,18-25,Female,Non-Member
CU05774,36-45,Female,Gold
CU05775,18-25,Male,Gold
CU05776,26-35,Female,Bronze
CU05777,26-35,Female,Gold
CU05778,46-60,Female,Bronze
CU05779,36-45,Male,Non-Member
CU05780,60+,Male,Silver
CU05781,60+,Male,Silver
CU05782,36-45,Male,Bronze
CU05783,18-25,Male,Bronze
CU05784,36-45,Female,Non-Member
CU05785,60+,Female,Silver
CU05786,46-60,Male,Silver
CU05787,26-35,Female,Non-Member
CU05788,46-60,Female,Bronze
CU05789,26-35,Female,Silver
CU05790,60+,Male,Silver
CU05791,46-60,Female,Silver
CU05792,26-35,Male,Bronze
CU05793,18-25,Female,Bronze
CU05794,36-45,Female,Gold
CU05795,46-60,Male,Bronze
CU05796,18-25,Male,Bronze
CU05797,26-35,Female,Non-Member
CU05798,60+,Female,Non-Member
CU05799,60+,Male,Silver
CU05800,26-35,Male,Gold
CU05801,46-60,Male,Gold
CU05802,18-25,Female,Silver
CU05803,26-35,Male,Non-Member
CU05804,60+,Female,Non-Member
CU05805,26-35,Male,Gold
CU05806,46-60,Female,Bronze
CU05807,18-25,Male,Non-Member
CU05808,18-25,Female,Silver
CU05809,18-25,Female,Bronze
CU05810,36-45,Female,Gold
CU05811,18-25,Male,Silver
CU05812,60+,Female,Bronze
CU05813,26-35,Female,Gold
CU05814,36-45,Female,Silver
CU05815,18-25,Female,Bronze
CU05816,26-35,Male,Bronze
CU05817,26-35,Male,Gold
CU05818,26-35,Male,Bronze
CU05819,60+,Female,Non-Member
CU05820,26-35,Female,Bronze
CU05821,36-45,Male,Bronze
CU05822,18-25,Female,Gold
CU05823,60+,Male,Gold
CU05824,46-60,Female,Silver
CU05825,60+,Male,Non-Member
CU05826,46-60,Female,Bronze
CU05827,26-35,Male,Gold
CU05828,46-60,Female,Silver
CU05829,36-45,Female,Bronze
CU05830,60+,Male,Silver
CU05831,26-35,Male,Gold
CU05832,18-25,Female,Non-Member
CU05833,18-25,Male,Silver
CU05834,46-60,Female,Silver
CU05835,26-35,Female,Gold
CU05836,60+,Female,Bronze
CU05837,18-25,Female,Gold
CU05838,60+,Female,Non-Member
CU05839,46-60,Female,Bronze
CU05840,26-35,Female,Bronze
CU05841,46-60,Female,Bronze
CU05842,26-35,Female,Gold
CU05843,60+,Male,Silver
CU05844,26-35,Female,Bronze
CU05845,26-35,Female,Gold
CU05846,26-35,Female,Non-Member
CU05847,36-45,Male,Gold
CU05848,36-45,Male,Non-Member
CU05849,18-25,Male,Silver
CU05850,26-35,Female,Gold
CU05851,26-35,Male,Silver
CU05852,26-35,Male,Bronze
CU05853,18-25,Female,Gold
CU05854,46-60,Male,Silver
CU05855,18-25,Female,Non-Member
CU05856,46-60,Female,Non-Member
CU05857,36-45,Female,Non-Member
CU05858,46-60,Female,Silver
CU05859,36-45,Male,Bronze
CU05860,60+,Male,Silver
CU05861,46-60,Female,Gold
CU05862,46-60,Female,Bronze
CU05863,46-60,Male,Silver
CU05864,26-35,Female,Silver
CU05865,36-45,Female,Gold
CU05866,36-45,Female,Non-Member
CU05867,26-35,Male,Non-Member
CU05868,26-35,Female,Non-Member
CU05869,18-25,Male,Silver
CU05870,36-45,Male,Bronze
CU05871,36-45,Female,Bronze
CU05872,18-25,Male,Gold
CU05873,18-25,Female,Non-Member
CU05874,60+,Male,Non-Member
CU05875,46-60,Female,Non-Member
CU05876,46-60,Female,Silver
CU05877,60+,Male,Non-Member
CU05878,60+,Male,Silver
CU05879,26-35,Male,Bronze
CU05880,36-45,Male,Non-Member
CU05881,18-25,Male,Non-Member
CU05882,36-45,Female,Gold
CU05883,60+,Male,Bronze
CU05884,46-60,Male,Gold
CU05885,18-25,Male,Bronze
CU05886,60+,Female,Non-Member
CU05887,46-60,Male,Non-Member
CU05888,18-25,Female,Silver
CU05889,36-45,Female,Bronze
CU05890,36-45,Female,Bronze
CU05891,46-60,Female,Bronze
CU05892,18-25,Female,Bronze
CU05893,36-45,Male,Silver
CU05894,18-25,Female,Silver
CU05895,36-45,Female,Gold
CU05896,26-35,Male,Silver
CU05897,36-45,Female,Silver
CU05898,60+,Male,Silver
CU05899,60+,Male,Bronze
CU05900,60+,Male,Silver
CU05901,60+,Female,Silver
CU05902,46-60,Male,Bronze
CU05903,36-45,Female,Gold
CU05904,36-45,Female,Silver
CU05905,26-35,Male,Gold
CU05906,46-60,Male,Non-Member
CU05907,18-25,Male,Bronze
CU05908,18-25,Female,Bronze
CU05909,26-35,Female,Non-Member
CU05910,18-25,Female,Bronze
CU05911,18-25,Female,Non-Member
CU05912,26-35,Female,Silver
CU05913,46-60,Female,Gold
CU05914,36-45,Male,Bronze
CU05915,36-45,Male,Gold
CU05916,26-35,Male,Silver
CU05917,26-35,Male,Bronze
CU05918,60+,Female,Silver
CU05919,26-35,Female,Silver
CU05920,26-35,Male,Silver
CU05921,36-45,Female,Gold
CU05922,18-25,Female,Non-Member
CU05923,60+,Female,Non-Member
CU05924,36-45,Female,Gold
CU05925,26-35,Female,Silver
CU05926,46-60,Male,Gold
CU05927,46-60,Male,Bronze
CU05928,36-45,Male,Bronze
CU05929,60+,Male,Silver
CU05930,18-25,Female,Silver
CU05931,26-35,Female,Silver
CU05932,18-25,Male,Silver
CU05933,46-60,Male,Silver
CU05934,60+,Female,Non-Member
CU05935,18-25,Male,Bronze
CU05936,18-25,Male,Bronze
CU05937,46-60,Female,Gold
CU05938,36-45,Female,Bronze
CU05939,18-25,Female,Silver
CU05940,36-45,Male,Non-Member
CU05941,60+,Female,Silver
CU05942,60+,Male,Gold
CU05943,60+,Male,Non-Member
CU05944,26-35,Male,Silver
CU05945,26-35,Male,Silver
CU05946,46-60,Female,Bronze
CU05947,60+,Female,Non-Member
CU05948,36-45,Male,Silver
CU05949,60+,Female,Bronze
CU05950,18-25,Male,Non-Member
CU05951,36-45,Female,Gold
CU05952,46-60,Female,Bronze
CU05953,46-60,Female,Gold
CU05954,36-45,Female,Bronze
CU05955,60+,Male,Gold
CU05956,18-25,Male,Gold
CU05957,18-25,Male,Silver
CU05958,46-60,Male,Gold
CU05959,18-25,Male,Gold
CU05960,60+,Female,Silver
CU05961,46-60,Male,Silver
CU05962,60+,Female,Bronze
CU05963,26-35,Male,Bronze
CU05964,46-60,Male,Non-Member
CU05965,26-35,Male,Bronze
CU05966,46-60,Male,Bronze
CU05967,46-60,Male,Gold
CU05968,18-25,Female,Gold
CU05969,46-60,Male,Bronze
CU05970,36-45,Male,Gold
CU05971,46-60,Female,Silver
CU05972,46-60,Female,Silver
CU05973,26-35,Male,Silver
CU05974,26-35,Female,Bronze
CU05975,46-60,Female,Gold
CU05976,26-35,Male,Non-Member
CU05977,26-35,Female,Gold
CU05978,18-25,Female,Bronze
CU05979,26-35,Female,Silver
CU05980,60+,Male,Gold
CU05981,46-60,Female,Gold
CU05982,36-45,Female,Silver
CU05983,36-45,Male,Silver
CU05984,46-60,Female,Silver
CU05985,60+,Male,Bronze
CU05986,36-45,Male,Silver
CU05987,18-25,Female,Silver
CU05988,26-35,Male,Silver
CU05989,18-25,Male,Gold
CU05990,60+,Female,Non-Member
CU05991,26-35,Female,Gold
CU05992,26-35,Female,Gold
CU05993,26-35,Male,Gold
CU05994,60+,Male,Bronze
CU05995,60+,Male,Bronze
CU05996,36-45,Male,Silver
CU05997,60+,Female,Gold
CU05998,60+,Female,Bronze
CU05999,36-45,Female,Bronze
CU06000,46-60,Female,Gold
CU06001,36-45,Male,Bronze
CU06002,36-45,Female,Gold
CU06003,26-35,Female,Silver
CU06004,26-35,Male,Silver
CU06005,46-60,Female,Gold
CU06006,60+,Male,Gold
CU06007,18-25,Female,Silver
CU06008,26-35,Female,Gold
CU06009,60+,Female,Silver
CU06010,46-60,Female,Bronze
CU06011,18-25,Male,Bronze
CU06012,60+,Male,Non-Member
CU06013,60+,Female,Gold
CU06014,46-60,Female,Gold
CU06015,60+,Male,Non-Member
CU06016,36-45,Male,Gold
CU06017,18-25,Male,Gold
CU06018,26-35,Male,Silver
CU06019,60+,Male,Bronze
CU06020,46-60,Female,Bronze
CU06021,26-35,Male,Non-Member
CU06022,18-25,Male,Gold
CU06023,60+,Male,Silver
CU06024,18-25,Female,Non-Member
CU06025,46-60,Female,Silver
CU06026,60+,Male,Silver
CU06027,26-35,Female,Gold
CU06028,26-35,Male,Gold
CU06029,36-45,Male,Non-Member
CU06030,46-60,Female,Gold
CU06031,18-25,Male,Silver
CU06032,46-60,Female,Gold
CU06033,46-60,Male,Non-Member
CU06034,46-60,Male,Gold
CU06035,36-45,Male,Silver
CU06036,18-25,Male,Gold
CU06037,26-35,Male,Bronze
CU06038,60+,Male,Non-Member
CU06039,60+,Female,Bronze
CU06040,46-60,Male,Silver
CU06041,36-45,Female,Silver
CU06042,60+,Female,Non-Member
CU06043,18-25,Female,Gold
CU06044,60+,Male,Non-Member
CU06045,36-45,Female,Gold
CU06046,46-60,Male,Non-Member
CU06047,36-45,Female,Gold
CU06048,36-45,Male,Gold
CU06049,18-25,Male,Bronze
CU06050,18-25,Female,Non-Member
CU06051,18-25,Male,Silver
CU06052,26-35,Female,Silver
CU06053,60+,Female,Bronze
CU06054,36-45,Female,Silver
CU06055,26-35,Male,Non-Member
CU06056,36-45,Male,Bronze
CU06057,18-25,Male,Bronze
CU06058,26-35,Male,Bronze
CU06059,46-60,Female,Gold
CU06060,26-35,Female,Non-Member
CU06061,36-45,Female,Silver
CU06062,26-35,Male,Non-Member
CU06063,60+,Male,Non-Member
CU06064,46-60,Male,Silver
CU06065,18-25,Female,Gold
CU06066,60+,Female,Gold
CU06067,26-35,Female,Gold
CU06068,60+,Female,Bronze
CU06069,46-60,Female,Bronze
CU06070,36-45,Female,Gold
CU06071,60+,Female,Bronze
CU06072,36-45,Female,Gold
CU06073,60+,Female,Non-Member
CU06074,26-35,Male,Silver
CU06075,46-60,Male,Gold
CU06076,18-25,Female,Bronze
CU06077,18-25,Male,Non-Member
CU06078,26-35,Female,Silver
CU06079,46-60,Female,Gold
CU06080,26-35,Female,Non-Member
CU06081,46-60,Male,Silver
CU06082,46-60,Female,Silver
CU06083,18-25,Female,Bronze
CU06084,46-60,Female,Gold
CU06085,18-25,Male,Non-Member
CU06086,60+,Male,Silver
CU06087,36-45,Female,Silver
CU06088,60+,Male,Silver
CU06089,46-60,Male,Bronze
CU06090,60+,Female,Non-Member
CU06091,46-60,Female,Gold
CU06092,18-25,Male,Bronze
CU06093,18-25,Male,Non-Member
CU06094,18-25,Female,Gold
CU06095,36-45,Male,Silver
CU06096,36-45,Male,Silver
CU06097,36-45,Male,Non-Member
CU06098,36-45,Female,Bronze
CU06099,26-35,Male,Gold
